timestamp,interval,value,eventnum,uniqueid,eventtype
1531944765026,3759,off,24,A387RCGCQOV3SY:3HHRAGRYX9NHGH7ICOSDV0VF2VKO9Y,focus
1531944765257,231,"[1024, 599]",25,A387RCGCQOV3SY:3HHRAGRYX9NHGH7ICOSDV0VF2VKO9Y,window_resize
1531944765855,598,on,26,A387RCGCQOV3SY:3HHRAGRYX9NHGH7ICOSDV0VF2VKO9Y,focus
1531944766123,268,"[1024, 600]",27,A387RCGCQOV3SY:3HHRAGRYX9NHGH7ICOSDV0VF2VKO9Y,window_resize
1531944863193,97070,off,28,A387RCGCQOV3SY:3HHRAGRYX9NHGH7ICOSDV0VF2VKO9Y,focus
1531944863436,243,"[1024, 599]",29,A387RCGCQOV3SY:3HHRAGRYX9NHGH7ICOSDV0VF2VKO9Y,window_resize
1531944863899,463,on,30,A387RCGCQOV3SY:3HHRAGRYX9NHGH7ICOSDV0VF2VKO9Y,focus
1531944864140,241,"[1024, 600]",31,A387RCGCQOV3SY:3HHRAGRYX9NHGH7ICOSDV0VF2VKO9Y,window_resize
1531945104280,240140,off,32,A387RCGCQOV3SY:3HHRAGRYX9NHGH7ICOSDV0VF2VKO9Y,focus
1531945104537,257,"[1024, 599]",33,A387RCGCQOV3SY:3HHRAGRYX9NHGH7ICOSDV0VF2VKO9Y,window_resize
1531945106591,2054,on,34,A387RCGCQOV3SY:3HHRAGRYX9NHGH7ICOSDV0VF2VKO9Y,focus
1531945106826,235,"[1024, 600]",35,A387RCGCQOV3SY:3HHRAGRYX9NHGH7ICOSDV0VF2VKO9Y,window_resize
1531945108646,1820,off,36,A387RCGCQOV3SY:3HHRAGRYX9NHGH7ICOSDV0VF2VKO9Y,focus
1531945108891,245,"[1024, 599]",37,A387RCGCQOV3SY:3HHRAGRYX9NHGH7ICOSDV0VF2VKO9Y,window_resize
1531945120229,11338,on,38,A387RCGCQOV3SY:3HHRAGRYX9NHGH7ICOSDV0VF2VKO9Y,focus
1531945120471,242,"[1024, 600]",39,A387RCGCQOV3SY:3HHRAGRYX9NHGH7ICOSDV0VF2VKO9Y,window_resize
1531945124548,4077,"[1024, 560]",40,A387RCGCQOV3SY:3HHRAGRYX9NHGH7ICOSDV0VF2VKO9Y,window_resize
1531532361213,0,,1,A38HYUTYWWREGH:386CSBG1O04XJAI0TUH50VZDOAG6QQ,initialized
1531532361213,0,"[1024, 768]",2,A38HYUTYWWREGH:386CSBG1O04XJAI0TUH50VZDOAG6QQ,window_resize
1531532392447,31234,"[1600, 900]",3,A38HYUTYWWREGH:386CSBG1O04XJAI0TUH50VZDOAG6QQ,window_resize
1531532394801,2354,"[1024, 768]",4,A38HYUTYWWREGH:386CSBG1O04XJAI0TUH50VZDOAG6QQ,window_resize
1531533287634,892833,off,5,A38HYUTYWWREGH:386CSBG1O04XJAI0TUH50VZDOAG6QQ,focus
1531533294023,6389,on,6,A38HYUTYWWREGH:386CSBG1O04XJAI0TUH50VZDOAG6QQ,focus
1531533294325,302,"[1024, 661]",7,A38HYUTYWWREGH:386CSBG1O04XJAI0TUH50VZDOAG6QQ,window_resize
1531761971759,0,,1,A3963FCT1PKKOH:3EJJQNKU9SNDS0HH2SX92CY8UK8RH8,initialized
1531761971759,0,"[1024, 768]",2,A3963FCT1PKKOH:3EJJQNKU9SNDS0HH2SX92CY8UK8RH8,window_resize
1531761973589,1830,off,3,A3963FCT1PKKOH:3EJJQNKU9SNDS0HH2SX92CY8UK8RH8,focus
1531761978312,4723,on,4,A3963FCT1PKKOH:3EJJQNKU9SNDS0HH2SX92CY8UK8RH8,focus
1531761297072,0,,1,A39Q4SNT7SRK94:3EO896NRAXDMZLPZUH5PE4F5VWUJT1,initialized
1531761297072,0,"[1024, 768]",2,A39Q4SNT7SRK94:3EO896NRAXDMZLPZUH5PE4F5VWUJT1,window_resize
1531761308889,11817,off,3,A39Q4SNT7SRK94:3EO896NRAXDMZLPZUH5PE4F5VWUJT1,focus
1531761309941,1052,on,4,A39Q4SNT7SRK94:3EO896NRAXDMZLPZUH5PE4F5VWUJT1,focus
1531761313484,3543,off,5,A39Q4SNT7SRK94:3EO896NRAXDMZLPZUH5PE4F5VWUJT1,focus
1531761321821,8337,on,6,A39Q4SNT7SRK94:3EO896NRAXDMZLPZUH5PE4F5VWUJT1,focus
1531761322176,355,"[2560, 1080]",7,A39Q4SNT7SRK94:3EO896NRAXDMZLPZUH5PE4F5VWUJT1,window_resize
1531761323375,1199,"[1024, 768]",8,A39Q4SNT7SRK94:3EO896NRAXDMZLPZUH5PE4F5VWUJT1,window_resize
1531761337677,14302,off,9,A39Q4SNT7SRK94:3EO896NRAXDMZLPZUH5PE4F5VWUJT1,focus
1531761343616,5939,on,10,A39Q4SNT7SRK94:3EO896NRAXDMZLPZUH5PE4F5VWUJT1,focus
1531761353857,10241,off,11,A39Q4SNT7SRK94:3EO896NRAXDMZLPZUH5PE4F5VWUJT1,focus
1531761353882,25,on,12,A39Q4SNT7SRK94:3EO896NRAXDMZLPZUH5PE4F5VWUJT1,focus
1531761355329,1447,off,13,A39Q4SNT7SRK94:3EO896NRAXDMZLPZUH5PE4F5VWUJT1,focus
1531761355655,326,on,14,A39Q4SNT7SRK94:3EO896NRAXDMZLPZUH5PE4F5VWUJT1,focus
1531940591168,0,,1,A39ZJ6GDHFZRJW:3VAR3R6G1QJH2CO87WMZV404IP3O8A,initialized
1531940591168,0,"[1024, 721]",2,A39ZJ6GDHFZRJW:3VAR3R6G1QJH2CO87WMZV404IP3O8A,window_resize
1531940616238,25070,"[1366, 768]",3,A39ZJ6GDHFZRJW:3VAR3R6G1QJH2CO87WMZV404IP3O8A,window_resize
1531942912420,2296182,off,4,A39ZJ6GDHFZRJW:3VAR3R6G1QJH2CO87WMZV404IP3O8A,focus
1531942912477,57,on,5,A39ZJ6GDHFZRJW:3VAR3R6G1QJH2CO87WMZV404IP3O8A,focus
1531942912693,216,"[1366, 768]",6,A39ZJ6GDHFZRJW:3VAR3R6G1QJH2CO87WMZV404IP3O8A,window_resize
1531942912748,55,off,7,A39ZJ6GDHFZRJW:3VAR3R6G1QJH2CO87WMZV404IP3O8A,focus
1531942912959,211,"[1366, 767]",8,A39ZJ6GDHFZRJW:3VAR3R6G1QJH2CO87WMZV404IP3O8A,window_resize
1531942913183,224,on,9,A39ZJ6GDHFZRJW:3VAR3R6G1QJH2CO87WMZV404IP3O8A,focus
1531942913410,227,"[1366, 768]",10,A39ZJ6GDHFZRJW:3VAR3R6G1QJH2CO87WMZV404IP3O8A,window_resize
1531689829838,0,,1,A3AGU4FBSDDVYS:3BF51CHDTWSPS6XI8FEUIGXLLL8H0H,initialized
1531689829838,0,"[1067, 510]",2,A3AGU4FBSDDVYS:3BF51CHDTWSPS6XI8FEUIGXLLL8H0H,window_resize
1531689860830,30992,"[1067, 600]",3,A3AGU4FBSDDVYS:3BF51CHDTWSPS6XI8FEUIGXLLL8H0H,window_resize
1531946448820,0,,1,A3C1Q50DXWFSUD:33PPO7FECWXJNL9WQ9KAXZIJH79DII,initialized
1531946448824,4,"[1024, 713]",2,A3C1Q50DXWFSUD:33PPO7FECWXJNL9WQ9KAXZIJH79DII,window_resize
1531946545146,96322,"[1366, 768]",3,A3C1Q50DXWFSUD:33PPO7FECWXJNL9WQ9KAXZIJH79DII,window_resize
1531946665834,120688,off,4,A3C1Q50DXWFSUD:33PPO7FECWXJNL9WQ9KAXZIJH79DII,focus
1531946666014,180,on,5,A3C1Q50DXWFSUD:33PPO7FECWXJNL9WQ9KAXZIJH79DII,focus
1531946666170,156,"[1366, 767]",6,A3C1Q50DXWFSUD:33PPO7FECWXJNL9WQ9KAXZIJH79DII,window_resize
1531946666390,220,"[1366, 768]",7,A3C1Q50DXWFSUD:33PPO7FECWXJNL9WQ9KAXZIJH79DII,window_resize
1531946766395,100005,off,8,A3C1Q50DXWFSUD:33PPO7FECWXJNL9WQ9KAXZIJH79DII,focus
1531946766747,352,"[1366, 767]",9,A3C1Q50DXWFSUD:33PPO7FECWXJNL9WQ9KAXZIJH79DII,window_resize
1531946771977,5230,on,10,A3C1Q50DXWFSUD:33PPO7FECWXJNL9WQ9KAXZIJH79DII,focus
1531946772198,221,"[1366, 768]",11,A3C1Q50DXWFSUD:33PPO7FECWXJNL9WQ9KAXZIJH79DII,window_resize
1531946952961,180763,off,12,A3C1Q50DXWFSUD:33PPO7FECWXJNL9WQ9KAXZIJH79DII,focus
1531946953293,332,on,13,A3C1Q50DXWFSUD:33PPO7FECWXJNL9WQ9KAXZIJH79DII,focus
1531946953701,408,"[1366, 768]",14,A3C1Q50DXWFSUD:33PPO7FECWXJNL9WQ9KAXZIJH79DII,window_resize
1531947095589,141888,"[1024, 713]",15,A3C1Q50DXWFSUD:33PPO7FECWXJNL9WQ9KAXZIJH79DII,window_resize
1531947691437,595848,off,16,A3C1Q50DXWFSUD:33PPO7FECWXJNL9WQ9KAXZIJH79DII,focus
1531948327778,636341,on,17,A3C1Q50DXWFSUD:33PPO7FECWXJNL9WQ9KAXZIJH79DII,focus
1531948810205,482427,off,18,A3C1Q50DXWFSUD:33PPO7FECWXJNL9WQ9KAXZIJH79DII,focus
1531948844524,34319,on,19,A3C1Q50DXWFSUD:33PPO7FECWXJNL9WQ9KAXZIJH79DII,focus
1531949361627,517103,off,20,A3C1Q50DXWFSUD:33PPO7FECWXJNL9WQ9KAXZIJH79DII,focus
1531949567431,205804,on,21,A3C1Q50DXWFSUD:33PPO7FECWXJNL9WQ9KAXZIJH79DII,focus
1531949835174,267743,off,22,A3C1Q50DXWFSUD:33PPO7FECWXJNL9WQ9KAXZIJH79DII,focus
1531951359363,1524189,on,23,A3C1Q50DXWFSUD:33PPO7FECWXJNL9WQ9KAXZIJH79DII,focus
1531951382719,23356,off,24,A3C1Q50DXWFSUD:33PPO7FECWXJNL9WQ9KAXZIJH79DII,focus
1531951520082,137363,on,25,A3C1Q50DXWFSUD:33PPO7FECWXJNL9WQ9KAXZIJH79DII,focus
1531580422118,0,,1,A3C31Q12GIH1JE:3E4GGUZ1T99NQ614TNL5EW6SAJKK2Y,initialized
1531580422118,0,"[1024, 722]",2,A3C31Q12GIH1JE:3E4GGUZ1T99NQ614TNL5EW6SAJKK2Y,window_resize
1531580450030,27912,"[1366, 678]",3,A3C31Q12GIH1JE:3E4GGUZ1T99NQ614TNL5EW6SAJKK2Y,window_resize
1531580451163,1133,"[1366, 768]",4,A3C31Q12GIH1JE:3E4GGUZ1T99NQ614TNL5EW6SAJKK2Y,window_resize
1531580457806,6643,"[1366, 678]",5,A3C31Q12GIH1JE:3E4GGUZ1T99NQ614TNL5EW6SAJKK2Y,window_resize
1531580653952,196146,off,6,A3C31Q12GIH1JE:3E4GGUZ1T99NQ614TNL5EW6SAJKK2Y,focus
1531580664523,10571,on,7,A3C31Q12GIH1JE:3E4GGUZ1T99NQ614TNL5EW6SAJKK2Y,focus
1531601113352,0,,1,A3CUCMYK88L67N:37W3JXSD67Q4MROSBMB3BB1SCDNYW4,initialized
1531601113352,0,"[1024, 722]",2,A3CUCMYK88L67N:37W3JXSD67Q4MROSBMB3BB1SCDNYW4,window_resize
1531601153908,40556,off,3,A3CUCMYK88L67N:37W3JXSD67Q4MROSBMB3BB1SCDNYW4,focus
1531601838610,684702,on,4,A3CUCMYK88L67N:37W3JXSD67Q4MROSBMB3BB1SCDNYW4,focus
1531601839838,1228,"[1366, 768]",5,A3CUCMYK88L67N:37W3JXSD67Q4MROSBMB3BB1SCDNYW4,window_resize
1531603617950,1778112,off,6,A3CUCMYK88L67N:37W3JXSD67Q4MROSBMB3BB1SCDNYW4,focus
1531603618155,205,"[1366, 767]",7,A3CUCMYK88L67N:37W3JXSD67Q4MROSBMB3BB1SCDNYW4,window_resize
1531603640024,21869,on,8,A3CUCMYK88L67N:37W3JXSD67Q4MROSBMB3BB1SCDNYW4,focus
1531603640289,265,"[1366, 768]",9,A3CUCMYK88L67N:37W3JXSD67Q4MROSBMB3BB1SCDNYW4,window_resize
1531701644295,0,,1,A3CYV47MM7OA6M:3DBQWDE4Y7GGX95U8JFJ4VQ8O6U5N3,initialized
1531701644295,0,"[1032, 672]",2,A3CYV47MM7OA6M:3DBQWDE4Y7GGX95U8JFJ4VQ8O6U5N3,window_resize
1531701839853,195558,"[1280, 630]",3,A3CYV47MM7OA6M:3DBQWDE4Y7GGX95U8JFJ4VQ8O6U5N3,window_resize
1531701842153,2300,"[1280, 720]",4,A3CYV47MM7OA6M:3DBQWDE4Y7GGX95U8JFJ4VQ8O6U5N3,window_resize
1531945758656,0,,1,A3D5SBEU2N26ZV:3P59JYT76M2MTPRRNWZXFNTOVX12TG,initialized
1531945758656,0,"[1366, 668]",2,A3D5SBEU2N26ZV:3P59JYT76M2MTPRRNWZXFNTOVX12TG,window_resize
1531945788487,29831,"[1366, 768]",3,A3D5SBEU2N26ZV:3P59JYT76M2MTPRRNWZXFNTOVX12TG,window_resize
1532012789897,0,,1,A3D7LLCYH5WQWL:3E4GGUZ1T99NQ614TNL5EW6SCS92KP,initialized
1532012789898,1,"[1366, 678]",2,A3D7LLCYH5WQWL:3E4GGUZ1T99NQ614TNL5EW6SCS92KP,window_resize
1532012796424,6526,off,3,A3D7LLCYH5WQWL:3E4GGUZ1T99NQ614TNL5EW6SCS92KP,focus
1532012803288,6864,on,4,A3D7LLCYH5WQWL:3E4GGUZ1T99NQ614TNL5EW6SCS92KP,focus
1532012841825,38537,"[1366, 768]",5,A3D7LLCYH5WQWL:3E4GGUZ1T99NQ614TNL5EW6SCS92KP,window_resize
1531940951893,0,,1,A3DCMX6ZGD7Y6T:3R8YZBNQ9I0GNAW5C4MX69Z9M6G7QF,initialized
1531940951894,1,"[1024, 768]",2,A3DCMX6ZGD7Y6T:3R8YZBNQ9I0GNAW5C4MX69Z9M6G7QF,window_resize
1531940976203,24309,"[1920, 1080]",3,A3DCMX6ZGD7Y6T:3R8YZBNQ9I0GNAW5C4MX69Z9M6G7QF,window_resize
1531941161964,185761,off,4,A3DCMX6ZGD7Y6T:3R8YZBNQ9I0GNAW5C4MX69Z9M6G7QF,focus
1531941162172,208,"[1920, 1079]",5,A3DCMX6ZGD7Y6T:3R8YZBNQ9I0GNAW5C4MX69Z9M6G7QF,window_resize
1531941178352,16180,on,6,A3DCMX6ZGD7Y6T:3R8YZBNQ9I0GNAW5C4MX69Z9M6G7QF,focus
1531941178564,212,"[1920, 1080]",7,A3DCMX6ZGD7Y6T:3R8YZBNQ9I0GNAW5C4MX69Z9M6G7QF,window_resize
1531941190685,12121,off,8,A3DCMX6ZGD7Y6T:3R8YZBNQ9I0GNAW5C4MX69Z9M6G7QF,focus
1531941190892,207,"[1920, 1079]",9,A3DCMX6ZGD7Y6T:3R8YZBNQ9I0GNAW5C4MX69Z9M6G7QF,window_resize
1531941196725,5833,on,10,A3DCMX6ZGD7Y6T:3R8YZBNQ9I0GNAW5C4MX69Z9M6G7QF,focus
1531941196932,207,"[1920, 1080]",11,A3DCMX6ZGD7Y6T:3R8YZBNQ9I0GNAW5C4MX69Z9M6G7QF,window_resize
1531941202716,5784,"[1024, 768]",12,A3DCMX6ZGD7Y6T:3R8YZBNQ9I0GNAW5C4MX69Z9M6G7QF,window_resize
1531941206367,3651,off,13,A3DCMX6ZGD7Y6T:3R8YZBNQ9I0GNAW5C4MX69Z9M6G7QF,focus
1531941232679,26312,on,14,A3DCMX6ZGD7Y6T:3R8YZBNQ9I0GNAW5C4MX69Z9M6G7QF,focus
1531941241498,8819,off,15,A3DCMX6ZGD7Y6T:3R8YZBNQ9I0GNAW5C4MX69Z9M6G7QF,focus
1531941243288,1790,on,16,A3DCMX6ZGD7Y6T:3R8YZBNQ9I0GNAW5C4MX69Z9M6G7QF,focus
1531941299453,56165,off,17,A3DCMX6ZGD7Y6T:3R8YZBNQ9I0GNAW5C4MX69Z9M6G7QF,focus
1531941330421,30968,on,18,A3DCMX6ZGD7Y6T:3R8YZBNQ9I0GNAW5C4MX69Z9M6G7QF,focus
1531941431022,100601,off,19,A3DCMX6ZGD7Y6T:3R8YZBNQ9I0GNAW5C4MX69Z9M6G7QF,focus
1531941459531,28509,on,20,A3DCMX6ZGD7Y6T:3R8YZBNQ9I0GNAW5C4MX69Z9M6G7QF,focus
1531941548349,88818,off,21,A3DCMX6ZGD7Y6T:3R8YZBNQ9I0GNAW5C4MX69Z9M6G7QF,focus
1531941694590,146241,on,22,A3DCMX6ZGD7Y6T:3R8YZBNQ9I0GNAW5C4MX69Z9M6G7QF,focus
1531941755876,61286,off,23,A3DCMX6ZGD7Y6T:3R8YZBNQ9I0GNAW5C4MX69Z9M6G7QF,focus
1531941820508,64632,on,24,A3DCMX6ZGD7Y6T:3R8YZBNQ9I0GNAW5C4MX69Z9M6G7QF,focus
1531942272240,451732,off,25,A3DCMX6ZGD7Y6T:3R8YZBNQ9I0GNAW5C4MX69Z9M6G7QF,focus
1531942277816,5576,on,26,A3DCMX6ZGD7Y6T:3R8YZBNQ9I0GNAW5C4MX69Z9M6G7QF,focus
1531941812052,0,,1,A3FAH5S2RGZ5AK:3E4GGUZ1T99NQ614TNL5EW6SCK1K2J,initialized
1531941812052,0,"[1024, 697]",2,A3FAH5S2RGZ5AK:3E4GGUZ1T99NQ614TNL5EW6SCK1K2J,window_resize
1531941838401,26349,"[1280, 800]",3,A3FAH5S2RGZ5AK:3E4GGUZ1T99NQ614TNL5EW6SCK1K2J,window_resize
1532199645107,0,,1,A3FUKCYLQ1ED8U:3M0BCWMB8WE89JVH1UXJ303RTN9BWA,initialized
1532199645107,0,"[1024, 768]",2,A3FUKCYLQ1ED8U:3M0BCWMB8WE89JVH1UXJ303RTN9BWA,window_resize
1531767744412,0,,1,A3FUTSFH39MJA5:3U8YCDAGXQY25ZWLR51ORUPMCHN0QX,initialized
1531767744412,0,"[1024, 721]",2,A3FUTSFH39MJA5:3U8YCDAGXQY25ZWLR51ORUPMCHN0QX,window_resize
1531767747277,2865,"[1366, 677]",3,A3FUTSFH39MJA5:3U8YCDAGXQY25ZWLR51ORUPMCHN0QX,window_resize
1531767769971,22694,"[1366, 768]",4,A3FUTSFH39MJA5:3U8YCDAGXQY25ZWLR51ORUPMCHN0QX,window_resize
1531495534451,0,,1,A3GJHPDF1JJG6:37M28K1J0RVHKPQQOHE8JZPD6LBAJ0,initialized
1531495534451,0,"[1032, 672]",2,A3GJHPDF1JJG6:37M28K1J0RVHKPQQOHE8JZPD6LBAJ0,window_resize
1531495535334,883,"[1280, 630]",3,A3GJHPDF1JJG6:37M28K1J0RVHKPQQOHE8JZPD6LBAJ0,window_resize
1531495555523,20189,"[1280, 720]",4,A3GJHPDF1JJG6:37M28K1J0RVHKPQQOHE8JZPD6LBAJ0,window_resize
1531952991581,0,,1,A3H742JJ9Q8DZW:32SCWG5HIIMCJYHLTH2G0Q93MZUP6R,initialized
1531952991581,0,"[1024, 768]",2,A3H742JJ9Q8DZW:32SCWG5HIIMCJYHLTH2G0Q93MZUP6R,window_resize
1531953032716,41135,"[1600, 810]",3,A3H742JJ9Q8DZW:32SCWG5HIIMCJYHLTH2G0Q93MZUP6R,window_resize
1531953033648,932,"[1600, 900]",4,A3H742JJ9Q8DZW:32SCWG5HIIMCJYHLTH2G0Q93MZUP6R,window_resize
1531767360838,0,,1,A3J8Y94SGZ3R0E:3HSYG7LRBKGI7M5UITR9ESSMR9PKKJ,initialized
1531767360838,0,"[1024, 722]",2,A3J8Y94SGZ3R0E:3HSYG7LRBKGI7M5UITR9ESSMR9PKKJ,window_resize
1531767416691,55853,"[1366, 768]",3,A3J8Y94SGZ3R0E:3HSYG7LRBKGI7M5UITR9ESSMR9PKKJ,window_resize
1531689477478,0,,1,A3JLE2LJ5I17E2:3BGYGHDBBY2S9QXE4HF1E0KYT0A224,initialized
1531689477478,0,"[1024, 768]",2,A3JLE2LJ5I17E2:3BGYGHDBBY2S9QXE4HF1E0KYT0A224,window_resize
1531689497901,20423,"[2304, 1296]",3,A3JLE2LJ5I17E2:3BGYGHDBBY2S9QXE4HF1E0KYT0A224,window_resize
1531690693856,1195955,"[1024, 768]",4,A3JLE2LJ5I17E2:3BGYGHDBBY2S9QXE4HF1E0KYT0A224,window_resize
1531690701276,7420,off,5,A3JLE2LJ5I17E2:3BGYGHDBBY2S9QXE4HF1E0KYT0A224,focus
1531690714382,13106,on,6,A3JLE2LJ5I17E2:3BGYGHDBBY2S9QXE4HF1E0KYT0A224,focus
1532208116090,0,,1,A3K2DJJV5DWBFD:30JNVC0ORA2DGZ2HPD89XMO300PQHV,initialized
1532208116090,0,"[1024, 768]",2,A3K2DJJV5DWBFD:30JNVC0ORA2DGZ2HPD89XMO300PQHV,window_resize
1532208126197,10107,"[1920, 1027]",3,A3K2DJJV5DWBFD:30JNVC0ORA2DGZ2HPD89XMO300PQHV,window_resize
1532208166865,40668,"[1920, 1080]",4,A3K2DJJV5DWBFD:30JNVC0ORA2DGZ2HPD89XMO300PQHV,window_resize
1531943879776,0,,1,A3KWM8WSJMGI45:37W3JXSD67Q4MROSBMB3BB1SE68WYB,initialized
1531943879778,2,"[1024, 721]",2,A3KWM8WSJMGI45:37W3JXSD67Q4MROSBMB3BB1SE68WYB,window_resize
1531943912540,32762,off,3,A3KWM8WSJMGI45:37W3JXSD67Q4MROSBMB3BB1SE68WYB,focus
1531943914741,2201,on,4,A3KWM8WSJMGI45:37W3JXSD67Q4MROSBMB3BB1SE68WYB,focus
1531943916568,1827,"[1366, 677]",5,A3KWM8WSJMGI45:37W3JXSD67Q4MROSBMB3BB1SE68WYB,window_resize
1531943921259,4691,"[1366, 768]",6,A3KWM8WSJMGI45:37W3JXSD67Q4MROSBMB3BB1SE68WYB,window_resize
1531942590540,0,,1,A3KX7XHORQC0TP:3PM8NZGV8ZYA2P2WUHQV08CXOZRQXP,initialized
1531942590541,1,"[1024, 768]",2,A3KX7XHORQC0TP:3PM8NZGV8ZYA2P2WUHQV08CXOZRQXP,window_resize
1531942617396,26855,"[1858, 1029]",3,A3KX7XHORQC0TP:3PM8NZGV8ZYA2P2WUHQV08CXOZRQXP,window_resize
1531942619097,1701,"[1920, 1080]",4,A3KX7XHORQC0TP:3PM8NZGV8ZYA2P2WUHQV08CXOZRQXP,window_resize
1531693698893,0,,1,A3M877E9CGI09C:3JAOYWH7VJM9AW4LZWCL3JRL56TL9M,initialized
1531693698893,0,"[1440, 847]",2,A3M877E9CGI09C:3JAOYWH7VJM9AW4LZWCL3JRL56TL9M,window_resize
1531693736949,38056,"[1440, 900]",3,A3M877E9CGI09C:3JAOYWH7VJM9AW4LZWCL3JRL56TL9M,window_resize
1531362129947,0,,1,A3N3S09Y55RAEO:3IRIK4HM3B2TP98HOCGAGQAWI946C0,initialized
1531362129947,0,"[1024, 728]",2,A3N3S09Y55RAEO:3IRIK4HM3B2TP98HOCGAGQAWI946C0,window_resize
1531362156357,26410,"[1364, 677]",3,A3N3S09Y55RAEO:3IRIK4HM3B2TP98HOCGAGQAWI946C0,window_resize
1531362156984,627,"[1364, 677]",4,A3N3S09Y55RAEO:3IRIK4HM3B2TP98HOCGAGQAWI946C0,window_resize
1531362180778,23794,"[1364, 768]",5,A3N3S09Y55RAEO:3IRIK4HM3B2TP98HOCGAGQAWI946C0,window_resize
1531959455963,0,,1,A3N63NZWJ6CHH4:3H8DHMCCWATATGZKQC5MAFXW9C7DK4,initialized
1531959455963,0,"[1032, 787]",2,A3N63NZWJ6CHH4:3H8DHMCCWATATGZKQC5MAFXW9C7DK4,window_resize
1531959467494,11531,"[1466, 787]",3,A3N63NZWJ6CHH4:3H8DHMCCWATATGZKQC5MAFXW9C7DK4,window_resize
1531959474898,7404,"[1466, 786]",4,A3N63NZWJ6CHH4:3H8DHMCCWATATGZKQC5MAFXW9C7DK4,window_resize
1531959476615,1717,"[1466, 993]",5,A3N63NZWJ6CHH4:3H8DHMCCWATATGZKQC5MAFXW9C7DK4,window_resize
1531526054236,0,,1,A3NK3VPYRHZBW8:369J354OFES66LOMQYCT6HVBILRG6L,initialized
1531526054236,0,"[1024, 768]",2,A3NK3VPYRHZBW8:369J354OFES66LOMQYCT6HVBILRG6L,window_resize
1531526084573,30337,"[1600, 900]",3,A3NK3VPYRHZBW8:369J354OFES66LOMQYCT6HVBILRG6L,window_resize
1531599414040,0,,1,A3NMQ3019X6YE0:3YDGXNSEO0CDYJEQOC7QH6UZZ4R84I,initialized
1531599414041,1,"[1024, 768]",2,A3NMQ3019X6YE0:3YDGXNSEO0CDYJEQOC7QH6UZZ4R84I,window_resize
1531599445256,31215,"[1920, 1080]",3,A3NMQ3019X6YE0:3YDGXNSEO0CDYJEQOC7QH6UZZ4R84I,window_resize
1531600359887,914631,off,4,A3NMQ3019X6YE0:3YDGXNSEO0CDYJEQOC7QH6UZZ4R84I,focus
1531600430167,70280,on,5,A3NMQ3019X6YE0:3YDGXNSEO0CDYJEQOC7QH6UZZ4R84I,focus
1531945477146,0,,1,A3NMU6AVMQ0QDB:33PPO7FECWXJNL9WQ9KAXZIJH79DII,initialized
1531945477146,0,"[1440, 826]",2,A3NMU6AVMQ0QDB:33PPO7FECWXJNL9WQ9KAXZIJH79DII,window_resize
1531945504063,26917,"[1440, 900]",3,A3NMU6AVMQ0QDB:33PPO7FECWXJNL9WQ9KAXZIJH79DII,window_resize
1531945719484,215421,off,4,A3NMU6AVMQ0QDB:33PPO7FECWXJNL9WQ9KAXZIJH79DII,focus
1531945757194,37710,on,5,A3NMU6AVMQ0QDB:33PPO7FECWXJNL9WQ9KAXZIJH79DII,focus
1531609244900,0,,1,A3P1S5BG8KQFUX:3WQQ9FUS6BCXJIZZ3RHDPK059ZEB83,initialized
1531609244900,0,"[1024, 768]",2,A3P1S5BG8KQFUX:3WQQ9FUS6BCXJIZZ3RHDPK059ZEB83,window_resize
1531609247425,2525,off,3,A3P1S5BG8KQFUX:3WQQ9FUS6BCXJIZZ3RHDPK059ZEB83,focus
1531609258819,11394,on,4,A3P1S5BG8KQFUX:3WQQ9FUS6BCXJIZZ3RHDPK059ZEB83,focus
1531609261395,2576,off,5,A3P1S5BG8KQFUX:3WQQ9FUS6BCXJIZZ3RHDPK059ZEB83,focus
1531609262548,1153,on,6,A3P1S5BG8KQFUX:3WQQ9FUS6BCXJIZZ3RHDPK059ZEB83,focus
1531609268003,5455,"[1920, 1200]",7,A3P1S5BG8KQFUX:3WQQ9FUS6BCXJIZZ3RHDPK059ZEB83,window_resize
1531609476690,208687,off,8,A3P1S5BG8KQFUX:3WQQ9FUS6BCXJIZZ3RHDPK059ZEB83,focus
1531609477503,813,on,9,A3P1S5BG8KQFUX:3WQQ9FUS6BCXJIZZ3RHDPK059ZEB83,focus
1531609480094,2591,off,10,A3P1S5BG8KQFUX:3WQQ9FUS6BCXJIZZ3RHDPK059ZEB83,focus
1531609481873,1779,on,11,A3P1S5BG8KQFUX:3WQQ9FUS6BCXJIZZ3RHDPK059ZEB83,focus
1531609543149,61276,off,12,A3P1S5BG8KQFUX:3WQQ9FUS6BCXJIZZ3RHDPK059ZEB83,focus
1531609558535,15386,on,13,A3P1S5BG8KQFUX:3WQQ9FUS6BCXJIZZ3RHDPK059ZEB83,focus
1531609650432,91897,off,14,A3P1S5BG8KQFUX:3WQQ9FUS6BCXJIZZ3RHDPK059ZEB83,focus
1531609651245,813,on,15,A3P1S5BG8KQFUX:3WQQ9FUS6BCXJIZZ3RHDPK059ZEB83,focus
1531609772007,120762,off,16,A3P1S5BG8KQFUX:3WQQ9FUS6BCXJIZZ3RHDPK059ZEB83,focus
1531609817549,45542,on,17,A3P1S5BG8KQFUX:3WQQ9FUS6BCXJIZZ3RHDPK059ZEB83,focus
