Subject,Trial,Type,Stimulus,Eye,Location,Response,RT,Acc,stimTime,Block
29,303,static conscious control,f42887_e_218,NA,10,2,0.473558004,1,0,2
29,304,static conscious control,f42887_e_261,NA,9,1,1.473646954,1,0,2
29,305,static conscious control,f42887_e_186,NA,9,1,0.493573039,1,0,2
29,306,static conscious control,f42887_e_247,NA,10,2,0.593656919,1,0,2
29,307,static conscious control,f42887_e_184,NA,9,1,0.523734303,1,0,2
29,308,static conscious control,f42887_e_170,NA,10,2,0.473566712,1,0,2
29,309,static conscious control,f42887_e_216,NA,9,1,0.483518247,1,0,2
29,310,static conscious control,f42887_e_299,NA,10,2,0.383772128,1,0,2
29,311,static conscious control,f42887_e_176,NA,10,2,0.363646684,1,0,2
29,312,static conscious control,f42887_e_248,NA,10,2,0.343544876,1,0,2
29,313,static conscious control,f42887_e_191,NA,10,2,0.293824525,1,0,2
29,314,static conscious control,f42887_e_291,NA,10,2,0.453304421,1,0,2
29,315,static conscious control,f42887_e_101,NA,9,2,0.403677686,0,0,2
29,316,static conscious control,f42887_e_294,NA,9,1,0.683547296,1,0,2
29,317,static conscious control,f42887_e_010,NA,9,1,0.473716311,1,0,2
29,318,static conscious control,f42887_e_178,NA,9,1,0.403788096,1,0,2
29,319,static conscious control,f42887_e_053,NA,9,1,0.383598582,1,0,2
29,320,static conscious control,f42887_e_217,NA,10,2,0.563607931,1,0,2
29,321,static conscious control,f42887_e_105,NA,9,1,0.633341762,1,0,2
29,322,static conscious control,f42887_e_032,NA,9,1,0.44350093,1,0,2
29,323,static conscious control,f42887_e_015,NA,10,2,0.363665345,1,0,2
29,324,static conscious control,f42887_e_117,NA,9,1,0.483674065,1,0,2
29,325,static conscious control,f42887_e_244,NA,9,1,0.343537723,1,0,2
29,326,static conscious control,f42887_e_037,NA,10,2,0.463542711,1,0,2
29,327,static conscious control,f42887_e_167,NA,9,1,0.333443121,1,0,2
29,328,static conscious control,f42887_e_230,NA,9,1,0.413474335,1,0,2
29,329,static conscious control,f42887_e_029,NA,10,2,0.433606622,1,0,2
29,330,static conscious control,f42887_e_161,NA,10,1,0.383593917,0,0,2
29,331,static conscious control,f42887_e_120,NA,9,1,0.483795983,1,0,2
29,332,static conscious control,f42887_e_146,NA,10,2,0.463461848,1,0,2
29,333,static conscious control,f42887_e_033,NA,9,1,0.88335428,1,0,2
29,334,static conscious control,f42887_e_094,NA,9,1,0.843310527,1,0,2
29,335,static conscious control,f42887_e_007,NA,9,1,0.603718242,1,0,2
29,336,static conscious control,f42887_e_235,NA,9,1,0.663816529,1,0,2
29,337,static conscious control,f42887_e_133,NA,10,2,0.763594682,1,0,2
29,338,static conscious control,f42887_e_045,NA,9,1,0.533605907,1,0,2
29,339,static conscious control,f42887_e_268,NA,9,1,0.513638768,1,0,2
29,340,static conscious control,f42887_e_103,NA,9,1,0.473641978,1,0,2
29,341,static conscious control,f42887_e_141,NA,10,2,0.533657535,1,0,2
29,342,static conscious control,f42887_e_093,NA,10,2,0.473583507,1,0,2
29,343,static conscious control,f42887_e_048,NA,10,2,0.423565204,1,0,2
29,344,static conscious control,f42887_e_266,NA,10,2,0.413673384,1,0,2
29,345,static conscious control,f42887_e_042,NA,10,2,0.313906739,1,0,2
29,346,static conscious control,f42887_e_171,NA,10,2,0.513615442,1,0,2
29,347,static conscious control,f42887_e_271,NA,10,2,0.603691495,1,0,2
29,348,static conscious control,f42887_e_011,NA,10,2,0.453502227,1,0,2
29,349,static conscious control,f42887_e_054,NA,10,2,0.463687644,1,0,2
29,350,static conscious control,f42887_e_169,NA,9,1,0.483502385,1,0,2
29,351,static conscious control,f42887_e_075,NA,9,1,0.433510518,1,0,2
29,352,static conscious control,f42887_e_205,NA,10,2,0.493606006,1,0,2
29,353,static conscious control,f42887_e_207,NA,9,1,0.763591883,1,0,2
29,354,static conscious control,f42887_e_050,NA,10,2,0.443628135,1,0,2
29,355,static conscious control,f42887_e_134,NA,10,2,0.703772887,1,0,2
29,356,static conscious control,f42887_e_030,NA,10,2,0.543688689,1,0,2
29,357,static conscious control,f42887_e_236,NA,10,2,0.463595895,1,0,2
29,358,static conscious control,f42887_e_017,NA,9,1,0.433549084,1,0,2
29,359,static conscious control,f42887_e_098,NA,10,2,0.473566712,1,0,2
29,360,static conscious control,f42887_e_295,NA,10,2,0.403635699,1,0,2
29,361,static conscious control,f42887_e_136,NA,10,2,0.453724602,1,0,2
29,362,static conscious control,f42887_e_104,NA,10,2,0.513567546,1,0,2
29,363,static conscious control,f42887_e_292,NA,9,1,0.553800396,1,0,2
29,364,static conscious control,f42887_e_091,NA,10,2,0.453757259,1,0,2
29,365,static conscious control,f42887_e_008,NA,9,1,0.493467605,1,0,2
29,366,static conscious control,f42887_e_174,NA,10,2,0.363517302,1,0,2
29,367,static conscious control,f42887_e_289,NA,10,1,0.39351435,0,0,2
29,368,static conscious control,f42887_e_083,NA,10,2,0.623594564,1,0,2
29,369,static conscious control,f42887_e_086,NA,9,1,0.483753685,1,0,2
29,370,static conscious control,f42887_e_127,NA,9,1,0.483614351,1,0,2
29,371,static conscious control,f42887_e_106,NA,9,1,0.653520701,1,0,2
29,372,static conscious control,f42887_e_040,NA,9,1,0.453499739,1,0,2
29,373,static conscious control,f42887_e_000,NA,10,2,0.513649965,1,0,2
29,374,static conscious control,f42887_e_039,NA,9,1,0.523682985,1,0,2
29,375,static conscious control,f42887_e_061,NA,10,2,0.353488013,1,0,2
29,376,static conscious control,f42887_e_027,NA,9,1,0.43354162,1,0,2
29,377,static conscious control,f42887_e_138,NA,10,2,0.503281671,1,0,2
29,378,static conscious control,f42887_e_149,NA,9,1,0.523625137,1,0,2
29,379,static conscious control,f42887_e_124,NA,10,2,0.373679393,1,0,2
29,380,static conscious control,f42887_e_112,NA,10,1,0.31354254,0,0,2
29,381,static conscious control,f42887_e_222,NA,10,2,0.533660023,1,0,2
29,382,static conscious control,f42887_e_118,NA,10,2,0.473791887,1,0,2
29,383,static conscious control,f42887_e_036,NA,10,2,0.4437034,1,0,2
29,384,static conscious control,f42887_e_041,NA,10,2,0.463694176,1,0,2
29,385,static conscious control,f42887_e_206,NA,10,2,0.443577439,1,0,2
29,386,static conscious control,f42887_e_123,NA,9,1,0.533633587,1,0,2
29,387,static conscious control,f42887_e_159,NA,10,2,0.443638087,1,0,2
29,388,static conscious control,f42887_e_226,NA,10,2,0.623616335,1,0,2
29,389,static conscious control,f42887_e_265,NA,9,1,0.523680808,1,0,2
29,390,static conscious control,f42887_e_064,NA,9,1,0.443590813,1,0,2
29,391,static conscious control,f42887_e_052,NA,9,1,0.443613828,1,0,2
29,392,static conscious control,f42887_e_065,NA,10,2,0.513598958,1,0,2
29,393,static conscious control,f42887_e_240,NA,10,2,0.563670756,1,0,2
29,394,static conscious control,f42887_e_122,NA,9,1,0.453694434,1,0,2
29,395,static conscious control,f42887_e_002,NA,10,2,0.443453034,1,0,2
29,396,static conscious control,f42887_e_025,NA,9,1,0.503697808,1,0,2
29,397,static conscious control,f42887_e_063,NA,10,2,0.463722478,1,0,2
29,398,static conscious control,f42887_e_153,NA,10,2,0.54367656,1,0,2
29,399,static conscious control,f42887_e_130,NA,10,2,0.413570438,1,0,2
29,400,static conscious control,f42887_e_137,NA,10,2,0.333676693,1,0,2
29,401,static conscious control,f42887_e_145,NA,9,1,0.783075082,1,0,2
29,402,static conscious control,f42887_e_062,NA,9,1,0.473528147,1,0,2
29,403,static conscious control,f42887_e_013,NA,9,1,0.383680379,1,0,2
29,404,static conscious control,f42887_e_200,NA,10,2,0.773641387,1,0,2
29,405,static conscious control,f42887_e_073,NA,9,1,0.543518875,1,0,2
29,406,static conscious control,f42887_e_069,NA,10,2,0.483623059,1,0,2
29,407,static conscious control,f42887_e_202,NA,10,2,0.403591535,1,0,2
29,408,static conscious control,f42887_e_070,NA,10,2,0.423478742,1,0,2
29,409,static conscious control,f42887_e_071,NA,9,2,0.383525494,0,0,2
29,410,static conscious control,f42887_e_165,NA,9,1,0.423606258,1,0,2
29,411,static conscious control,f42887_e_213,NA,9,1,0.883646634,1,0,2
29,412,static conscious control,f42887_e_182,NA,10,2,0.493519233,1,0,2
29,413,static conscious control,f42887_e_270,NA,9,1,0.453774987,1,0,2
29,414,static conscious control,f42887_e_208,NA,10,2,0.503601394,1,0,2
29,415,static conscious control,f42887_e_044,NA,10,2,0.393607032,1,0,2
29,416,static conscious control,f42887_e_195,NA,10,2,0.513787744,1,0,2
29,417,static conscious control,f42887_e_194,NA,10,2,0.443776178,1,0,2
29,418,static conscious control,f42887_e_082,NA,9,1,0.403516269,1,0,2
29,419,static conscious control,f42887_e_277,NA,10,2,0.503598595,1,0,2
29,420,static conscious control,f42887_e_253,NA,9,1,0.443596722,1,0,2
29,421,static conscious control,f42887_e_160,NA,9,1,0.503655821,1,0,2
29,422,static conscious control,f42887_e_189,NA,9,1,0.433472575,1,0,2
29,423,static conscious control,f42887_e_214,NA,10,2,0.523631979,1,0,2
29,424,static conscious control,f42887_e_201,NA,9,1,0.47348616,1,0,2
29,425,static conscious control,f42887_e_264,NA,10,2,0.373629009,1,0,2
29,426,static conscious control,f42887_e_243,NA,9,1,0.523581284,1,0,2
29,427,static conscious control,f42887_e_126,NA,10,2,0.38357339,1,0,2
29,428,static conscious control,f42887_e_148,NA,10,2,0.51371901,1,0,2
29,429,static conscious control,f42887_e_196,NA,10,2,0.393602367,1,0,2
29,430,static conscious control,f42887_e_281,NA,9,1,0.553600103,1,0,2
29,431,static conscious control,f42887_e_021,NA,10,2,2.483628346,1,0,2
29,432,static conscious control,f42887_e_180,NA,9,1,0.473615231,1,0,2
29,433,static conscious control,f42887_e_110,NA,10,2,0.523471806,1,0,2
29,434,static conscious control,f42887_e_151,NA,10,2,0.433575831,1,0,2
29,435,static conscious control,f42887_e_088,NA,9,1,0.41374554,1,0,2
29,436,static conscious control,f42887_e_135,NA,10,2,0.353773214,1,0,2
29,437,static conscious control,f42887_e_057,NA,9,1,0.463665873,1,0,2
29,438,static conscious control,f42887_e_150,NA,10,2,0.413650058,1,0,2
29,439,static conscious control,f42887_e_164,NA,10,2,0.453564741,1,0,2
29,440,static conscious control,f42887_e_019,NA,9,1,0.463626063,1,0,2
29,441,static conscious control,f42887_e_224,NA,10,2,0.473698894,1,0,2
29,442,static conscious control,f42887_e_125,NA,10,2,0.543546867,1,0,2
29,443,static conscious control,f42887_e_254,NA,9,1,0.503602016,1,0,2
29,444,static conscious control,f42887_e_140,NA,9,1,0.443577439,1,0,2
29,445,static conscious control,f42887_e_066,NA,10,2,0.323778031,1,0,2
29,446,static conscious control,f42887_e_188,NA,10,2,0.413742741,1,0,2
29,447,static conscious control,f42887_e_024,NA,10,2,0.373746261,1,0,2
29,448,static conscious control,f42887_e_263,NA,9,1,0.533736844,1,0,2
29,449,static conscious control,f42887_e_198,NA,9,1,0.443520835,1,0,2
29,450,static conscious control,f42887_e_272,NA,10,2,0.483684951,1,0,2
29,451,static conscious control,f42887_e_074,NA,10,2,0.403811111,1,0,2
29,452,static conscious control,f42887_e_119,NA,10,2,0.373530106,1,0,2
29,453,static conscious control,f42887_e_173,NA,10,2,0.413687691,1,0,2
29,454,static conscious control,f42887_e_241,NA,9,1,0.533533751,1,0,2
29,455,static conscious control,f42887_e_038,NA,9,1,0.483582316,1,0,2
29,456,static conscious control,f42887_e_081,NA,9,1,0.563682886,1,0,2
29,457,static conscious control,f42887_e_156,NA,9,1,0.383619731,1,0,2
29,458,static conscious control,f42887_e_056,NA,10,2,0.423634249,1,0,2
29,459,static conscious control,f42887_e_114,NA,9,1,0.473682099,1,0,2
29,460,static conscious control,f42887_e_147,NA,10,2,0.463727765,1,0,2
29,461,static conscious control,f42887_e_282,NA,9,1,0.573639708,1,0,2
29,462,static conscious control,f42887_e_212,NA,9,2,0.483583871,0,0,2
29,463,static conscious control,f42887_e_109,NA,9,1,0.49365017,1,0,2
29,464,static conscious control,f42887_e_179,NA,10,2,0.4837428,1,0,2
29,465,static conscious control,f42887_e_275,NA,10,2,0.683477629,1,0,2
29,466,static conscious control,f42887_e_035,NA,9,1,0.413774775,1,0,2
29,467,static conscious control,f42887_e_006,NA,9,1,0.393568156,1,0,2
29,468,static conscious control,f42887_e_262,NA,9,1,0.413554577,1,0,2
29,469,static conscious control,f42887_e_256,NA,10,2,0.803813537,1,0,2
29,470,static conscious control,f42887_e_251,NA,10,2,0.453564119,1,0,2
29,471,static conscious control,f42887_e_234,NA,10,2,0.433519538,1,0,2
29,472,static conscious control,f42887_e_031,NA,9,1,0.563464865,1,0,2
29,473,static conscious control,f42887_e_193,NA,9,1,0.693675176,1,0,2
29,474,static conscious control,f42887_e_210,NA,10,2,0.753560107,1,0,2
29,475,static conscious control,f42887_e_116,NA,10,2,0.443613828,1,0,2
29,476,static conscious control,f42887_e_227,NA,9,1,0.723668803,1,0,2
29,477,static conscious control,f42887_e_047,NA,10,2,0.513680755,1,0,2
29,478,static conscious control,f42887_e_197,NA,10,2,0.483589158,1,0,2
29,479,static conscious control,f42887_e_012,NA,9,1,0.633647489,1,0,2
29,480,static conscious control,f42887_e_166,NA,9,1,0.453667686,1,0,2
29,481,static conscious control,f42887_e_016,NA,10,2,0.58368859,1,0,2
29,482,static conscious control,f42887_e_192,NA,9,1,0.443730459,1,0,2
29,483,static conscious control,f42887_e_092,NA,10,2,0.453658045,1,0,2
29,484,static conscious control,f42887_e_058,NA,10,2,0.453665198,1,0,2
29,485,static conscious control,f42887_e_199,NA,10,2,0.473660639,1,0,2
29,486,static conscious control,f42887_e_100,NA,9,1,0.453777164,1,0,2
29,487,static conscious control,f42887_e_023,NA,10,2,0.473689874,1,0,2
29,488,static conscious control,f42887_e_288,NA,10,2,0.413637929,1,0,2
29,489,static conscious control,f42887_e_260,NA,10,2,0.323724537,1,0,2
29,490,static conscious control,f42887_e_269,NA,9,1,0.453629432,1,0,2
29,491,static conscious control,f42887_e_211,NA,10,1,0.413662499,0,0,2
29,492,static conscious control,f42887_e_220,NA,9,1,0.513830975,1,0,2
29,493,static conscious control,f42887_e_132,NA,9,1,0.433696194,1,0,2
29,494,static conscious control,f42887_e_162,NA,9,1,0.463627929,1,0,2
29,495,static conscious control,f42887_e_139,NA,9,1,0.46362824,1,0,2
29,496,static conscious control,f42887_e_283,NA,10,2,0.493690913,1,0,2
29,497,static conscious control,f42887_e_246,NA,9,1,0.463613001,1,0,2
29,498,static conscious control,f42887_e_245,NA,9,1,0.433760885,1,0,2
29,499,static conscious control,f42887_e_144,NA,9,1,0.473747723,1,0,2
29,500,static conscious control,f42887_e_290,NA,9,1,0.573445634,1,0,2
29,501,static conscious control,f42887_e_284,NA,9,1,0.812617116,1,0,2
29,502,static conscious control,f42887_e_231,NA,9,1,0.413299856,1,0,2
29,503,static conscious control,f42887_e_129,NA,9,1,0.413650991,1,0,2
29,504,static conscious control,f42887_e_215,NA,10,2,0.373425916,1,0,2
29,505,static conscious control,f42887_e_113,NA,10,2,0.393600812,1,0,2
29,506,static conscious control,f42887_e_142,NA,10,2,0.423614966,1,0,2
29,507,static conscious control,f42887_e_175,NA,9,1,0.433703347,1,0,2
29,508,static conscious control,f42887_e_115,NA,10,2,0.403525288,1,0,2
29,509,static conscious control,f42887_e_274,NA,10,2,0.44345801,1,0,2
29,510,static conscious control,f42887_e_185,NA,9,1,0.503674482,1,0,2
29,511,static conscious control,f42887_e_267,NA,9,1,0.393800484,1,0,2
29,512,static conscious control,f42887_e_257,NA,9,2,0.483623681,0,0,2
29,513,static conscious control,f42887_e_026,NA,10,2,0.523687962,1,0,2
29,514,static conscious control,f42887_e_089,NA,9,1,0.40359309,1,0,2
29,515,static conscious control,f42887_e_014,NA,9,1,0.373702408,1,0,2
29,516,static conscious control,f42887_e_228,NA,9,1,0.343568824,1,0,2
29,517,static conscious control,f42887_e_249,NA,10,2,0.453554788,1,0,2
29,518,static conscious control,f42887_e_163,NA,10,2,0.433644255,1,0,2
29,519,static conscious control,f42887_e_072,NA,10,2,0.303639213,1,0,2
29,520,static conscious control,f42887_e_293,NA,9,1,0.463657787,1,0,2
29,521,static conscious control,f42887_e_051,NA,9,1,0.433624661,1,0,2
29,522,static conscious control,f42887_e_005,NA,9,1,0.483530377,1,0,2
29,523,static conscious control,f42887_e_158,NA,9,1,0.45370563,1,0,2
29,524,static conscious control,f42887_e_095,NA,10,2,0.43336994,1,0,2
29,525,static conscious control,f42887_e_143,NA,9,1,0.42368339,1,0,2
29,526,static conscious control,f42887_e_121,NA,9,1,0.383769329,1,0,2
29,527,static conscious control,f42887_e_018,NA,9,1,0.403695413,1,0,2
29,528,static conscious control,f42887_e_152,NA,9,1,0.463707238,1,0,2
29,529,static conscious control,f42887_e_046,NA,9,1,0.34354923,1,0,2
29,530,static conscious control,f42887_e_107,NA,9,1,0.43355095,1,0,2
29,531,static conscious control,f42887_e_097,NA,10,2,0.503436867,1,0,2
29,532,static conscious control,f42887_e_229,NA,9,1,0.333510612,1,0,2
29,533,static conscious control,f42887_e_084,NA,9,1,0.283693535,1,0,2
29,534,static conscious control,f42887_e_190,NA,10,2,0.503628141,1,0,2
29,535,static conscious control,f42887_e_078,NA,10,2,0.383380561,1,0,2
29,536,static conscious control,f42887_e_043,NA,9,1,0.543496171,1,0,2
29,537,static conscious control,f42887_e_298,NA,9,1,0.613636498,1,0,2
29,538,static conscious control,f42887_e_155,NA,9,1,0.503549765,1,0,2
29,539,static conscious control,f42887_e_225,NA,9,1,0.493517056,1,0,2
29,540,static conscious control,f42887_e_001,NA,9,1,0.48379194,1,0,2
29,541,static conscious control,f42887_e_250,NA,9,1,0.73358426,1,0,2
29,542,static conscious control,f42887_e_238,NA,10,2,0.613812221,1,0,2
29,543,static conscious control,f42887_e_183,NA,9,1,0.58363976,1,0,2
29,544,static conscious control,f42887_e_221,NA,9,1,0.673706171,1,0,2
29,545,static conscious control,f42887_e_020,NA,9,1,0.403711275,1,0,2
29,546,static conscious control,f42887_e_085,NA,9,1,0.403704744,1,0,2
29,547,static conscious control,f42887_e_022,NA,9,1,1.693663668,1,0,2
29,548,static conscious control,f42887_e_287,NA,9,1,0.363534407,1,0,2
29,549,static conscious control,f42887_e_209,NA,9,1,0.523598389,1,0,2
29,550,static conscious control,f42887_e_099,NA,10,2,0.513802984,1,0,2
29,551,static conscious control,f42887_e_177,NA,9,2,0.753450007,0,0,2
29,552,static conscious control,f42887_e_055,NA,9,1,0.453647782,1,0,2
29,553,static conscious control,f42887_e_233,NA,10,2,0.503703407,1,0,2
29,554,static conscious control,f42887_e_223,NA,9,1,0.493603518,1,0,2
29,555,static conscious control,f42887_e_128,NA,9,1,0.383663273,1,0,2
29,556,static conscious control,f42887_e_077,NA,9,1,0.343575356,1,0,2
29,557,static conscious control,f42887_e_096,NA,9,1,0.553840517,1,0,2
29,558,static conscious control,f42887_e_232,NA,10,2,0.493725436,1,0,2
29,559,static conscious control,f42887_e_286,NA,10,2,0.783722615,1,0,2
29,560,static conscious control,f42887_e_276,NA,9,1,0.503624409,1,0,2
29,561,static conscious control,f42887_e_080,NA,9,1,0.423634249,1,0,2
29,562,static conscious control,f42887_e_258,NA,10,2,0.50356656,1,0,2
29,563,static conscious control,f42887_e_028,NA,9,1,0.623542313,1,0,2
29,564,static conscious control,f42887_e_102,NA,10,2,0.633570669,1,0,2
29,565,static conscious control,f42887_e_076,NA,9,1,0.383769329,1,0,2
29,566,static conscious control,f42887_e_154,NA,10,2,0.623641527,1,0,2
